date,open,high,low,close,volume
4/11/2007,105.4869,105.5161,104.5546,104.9042,106365700
4/12/2007,104.7003,105.5598,104.4089,105.3704,115534400
4/13/2007,105.5452,105.8511,105.1519,105.8511,84287000
4/16/2007,106.2226,106.9729,106.2153,106.8563,83064600
4/17/2007,107.053,107.3662,106.8199,107.1404,108424100
4/18/2007,106.7835,107.5847,106.7616,107.2715,88345300
4/19/2007,106.7471,107.3662,106.6087,107.2424,102947700
4/20/2007,107.9635,108.2548,107.104,108.2548,124114100
4/23/2007,108.0727,108.335,107.7814,107.8469,77270800
4/24/2007,107.9708,108.0946,107.3079,107.8906,114471000
4/25/2007,108.335,109.0124,107.8178,108.8813,108418800
4/26/2007,108.8886,109.1144,108.6045,109.0051,88741600
4/27/2007,108.5972,109.0707,108.4151,108.9177,108191100
4/30/2007,108.9978,109.0707,107.9562,108.0145,100874100
5/1/2007,108.1092,108.874,107.5629,108.2913,134342700
5/2/2007,108.4588,109.2236,108.3495,108.925,87129800
5/3/2007,109.2382,109.5514,109.0634,109.515,86569700
5/4/2007,109.8063,110.0758,109.4203,109.9302,96409000
5/7/2007,109.901,110.1341,109.85,109.952,63461400
5/8/2007,109.6825,109.9302,109.3547,109.8063,80584000
5/9/2007,109.7262,111.3141,109.5295,110.105,102070100
5/10/2007,109.7918,110.003,108.7283,108.9541,153617800
5/11/2007,109.0779,109.9375,109.0561,109.8865,113408900
5/14/2007,109.8865,110.207,109.1071,109.6461,108027500
5/15/2007,109.7699,110.4692,109.3984,109.6752,180673300
5/16/2007,109.8428,110.4473,109.5368,110.4255,114166500
5/17/2007,110.2652,110.6877,110.0686,110.207,101132800
5/18/2007,110.7241,111.1684,110.5784,111.1684,99182000
5/21/2007,111.1393,111.6128,111.081,111.1102,174664600
5/22/2007,111.2267,111.5618,110.9936,111.0228,82148800
5/23/2007,111.4088,111.8094,110.9791,111.0373,133786600
5/24/2007,111.1029,111.5982,109.7991,110.0321,187593000
5/25/2007,110.3526,110.7314,110.1196,110.491,83309200
5/29/2007,110.6731,111.081,110.3162,110.8917,82020000
5/30/2007,110.3235,111.8386,110.2361,111.7949,129013600
5/31/2007,111.9333,112.0935,111.5326,111.6783,114866700
6/1/2007,112.0862,112.465,111.8167,112.2319,107771700
6/4/2007,111.8386,112.4577,111.7949,112.2465,78008800
6/5/2007,111.9843,112.1008,111.3433,111.8022,126917900
6/6/2007,111.3433,111.4088,110.5347,110.6003,164096800
6/7/2007,110.3963,111.081,108.5753,108.6045,232414600
6/8/2007,108.9541,110.1268,108.5972,110.0176,175886000
6/11/2007,109.9375,110.6804,109.7699,110.207,102015600
6/12/2007,109.7481,110.3818,108.9323,109.0051,233898000
6/13/2007,109.6242,110.7678,109.0561,110.6367,193208200
6/14/2007,110.7605,111.5326,110.7387,111.3433,146396500
6/15/2007,112.0253,112.4057,111.8716,111.9741,154030800
6/18/2007,112.2008,112.2082,111.6741,111.8424,88537500
6/19/2007,111.5937,112.2008,111.4547,112.1204,110851700
6/20/2007,112.3471,112.3471,110.4306,110.5622,177119700
6/21/2007,110.5183,111.2718,109.9112,111.1767,205262000
6/22/2007,110.8402,111.0231,109.6186,110.1306,204964700
6/25/2007,109.9039,110.6427,109.0114,109.6039,232014400
6/26/2007,109.8819,110.0648,108.4701,108.4774,198445700
6/27/2007,108.3603,110.1453,108.3091,110.0209,213638000
6/28/2007,110.0063,110.7597,109.4869,110.0063,157705000
6/29/2007,110.3867,110.9353,109.1065,110.0428,199701800
7/2/2007,110.3647,111.1328,110.2916,111.0377,103357000
7/3/2007,111.323,111.5571,111.184,111.44,54048400
7/5/2007,111.4839,111.601,110.9207,111.323,89279000
7/6/2007,111.4693,112.0472,111.1401,111.9082,81109000
7/9/2007,112.0399,112.1862,111.6449,111.996,72348100
7/10/2007,111.4035,111.6376,110.2916,110.4013,180362600
7/11/2007,110.2769,111.2279,110.1087,111.184,175607600
7/12/2007,111.462,113.203,111.44,112.9397,133882500
7/13/2007,113.0714,113.7224,112.9397,113.2762,111794300
7/16/2007,113.3786,113.7736,113.0787,113.2615,98378700
7/17/2007,113.3347,113.737,113.1518,113.203,126201300
7/18/2007,112.8226,113.2396,112.1423,112.9982,237887400
7/19/2007,113.5322,113.7736,113.203,113.4371,145212700
7/20/2007,113.3054,113.3786,111.7985,112.2886,245502500
7/23/2007,112.786,113.1811,112.1423,112.6324,121183900
7/24/2007,112.0106,112.8592,110.2842,110.6793,256732400
7/25/2007,111.206,111.4766,109.9112,110.906,265214500
7/26/2007,109.8673,110.3135,107.0875,108.2799,467592500
7/27/2007,108.4189,108.9017,106.1073,106.1511,422987600
7/30/2007,106.751,108.1263,106.2828,107.8117,283017500
7/31/2007,108.5067,109.3333,106.0999,106.5974,316976700
8/1/2007,106.2024,107.541,105.3026,107.1168,467670000
8/2/2007,107.3582,108.0897,106.2609,107.9726,294758400
8/3/2007,107.7386,107.958,104.7539,105.1929,359398200
8/6/2007,105.4928,107.4094,104.2638,106.9558,324980000
8/7/2007,106.7583,108.9968,106.2389,108.097,232568700
8/8/2007,108.5652,110.1599,107.7824,109.6039,274930600
8/9/2007,107.8483,108.9602,106.2828,106.356,357622100
8/10/2007,105.6245,107.168,104.6954,105.8585,411018400
8/13/2007,107.168,107.4533,106.0853,106.2389,181917200
8/14/2007,106.5827,106.8461,104.4028,104.6149,264134500
8/15/2007,104.4028,105.6757,102.8666,103.1738,323834000
8/16/2007,102.2594,104.5637,100.2185,103.9493,546743700
8/17/2007,106.4364,106.6632,103.4299,105.8585,388218100
8/20/2007,106.195,106.4145,104.8198,105.8073,187320400
8/21/2007,105.7781,106.7803,105.4416,106.0195,157066400
8/22/2007,106.8095,107.3874,106.3121,107.2777,173156700
8/23/2007,107.7824,108.0092,106.5169,107.1826,203915300
8/24/2007,107.1533,108.5067,107.007,108.5067,128901900
8/27/2007,108.1555,108.5067,107.3362,107.4971,113024300
8/28/2007,106.9193,106.9851,104.9441,105.1343,219790700
8/29/2007,105.6098,107.3435,105.3099,107.1972,207654200
8/30/2007,106.3999,107.6727,106.2975,106.9119,191817300
8/31/2007,108.0092,108.631,107.4094,107.9653,185477500
9/4/2007,107.8629,109.7137,107.8263,109.0553,120062000
9/5/2007,108.4115,108.5286,107.5337,108.1116,166261800
9/6/2007,108.2287,108.7115,107.6215,108.3603,127878400
9/7/2007,107.1533,107.4533,106.2609,106.8534,235447600
9/10/2007,107.1826,107.3289,105.5806,106.6486,192305900
9/11/2007,106.9778,108.0458,106.8973,107.8922,162081900
9/12/2007,107.7459,108.5871,107.5191,108.1701,149554600
9/13/2007,108.6676,109.326,108.4115,108.9309,154079000
9/14/2007,108.236,109.0626,108.0751,108.9236,121911000
9/17/2007,108.492,108.7407,107.9946,108.3384,109870800
9/18/2007,108.8724,111.5571,108.3603,111.5278,263759500
9/19/2007,112.2228,112.9397,111.7107,112.1862,193779900
9/20/2007,112.1716,112.2374,111.2718,111.3962,175186800
9/21/2007,112.2392,112.5406,111.5263,111.6954,141457500
9/24/2007,112.0261,112.3201,111.247,111.4896,139450200
9/25/2007,110.8428,111.4675,110.5929,111.2691,142289900
9/26/2007,111.9011,112.2833,111.2691,111.8571,135547000
9/27/2007,112.3862,112.5259,111.8571,112.5185,102713300
9/28/2007,112.3421,112.592,111.7027,112.1437,133372100
10/1/2007,112.1584,113.7386,112.0849,113.4079,148162300
10/2/2007,113.6357,113.6651,113.0477,113.2535,112978800
10/3/2007,113.0477,113.4887,112.4597,113.0257,119055900
10/4/2007,113.2682,113.3785,112.886,113.2021,76864400
10/5/2007,113.9444,114.7308,113.6504,114.5471,134579700
10/8/2007,114.209,114.2825,113.7533,113.9371,71280400
10/9/2007,114.3633,115.0248,113.9444,115.0101,94054300
10/10/2007,114.6867,114.9807,114.2237,114.819,101711100
10/11/2007,115.3409,115.7745,113.5843,114.2678,233529100
10/12/2007,114.2604,114.9146,114.1208,114.8999,124546700
10/15/2007,114.8558,114.9219,113.1433,113.9297,161151900
10/16/2007,113.4887,113.5696,112.7978,113.0257,166525700
10/17/2007,113.9076,113.9885,112.0628,113.3711,216687300
10/18/2007,112.7831,113.327,112.5112,112.9595,148367500
10/19/2007,112.5185,115.0101,109.9975,110.0049,297169900
10/22/2007,109.4096,110.806,109.2626,110.6443,261989800
10/23/2007,111.3205,111.6807,110.4312,111.541,180085100
10/24/2007,111.1368,111.5263,109.3949,111.3352,326694200
10/25/2007,111.4602,111.9305,110.1592,111.5998,237374500
10/26/2007,112.4965,112.9081,111.6439,112.9081,176484000
10/29/2007,113.1359,113.5108,112.8566,113.2829,106841000
10/30/2007,112.7831,113.0036,112.3568,112.4965,132981600
10/31/2007,113.1727,114.1208,112.3348,113.6651,220954400
11/1/2007,112.6655,112.7537,110.6811,111.0045,333040800
11/2/2007,111.372,111.7174,109.6668,111.1294,331228200
11/5/2007,109.9828,111.1,109.4904,110.2842,226841000
11/6/2007,110.8795,111.7983,110.1739,111.7689,177800500
11/7/2007,110.5708,111.078,108.4467,108.7113,306639700
11/8/2007,108.7701,109.0715,106.624,108.1601,374509900
11/9/2007,107.0797,108.4394,106.4917,106.6754,277745100
11/12/2007,106.7269,107.7558,105.617,105.617,243087800
11/13/2007,106.8445,109.0053,106.7342,108.8363,191117400
11/14/2007,109.6742,109.8064,107.8808,108.5349,230558800
11/15/2007,107.7265,108.4026,106.2197,106.9694,263111100
11/16/2007,107.5353,107.6529,106.2565,107.1532,308770600
11/19/2007,106.7783,106.8371,105.2422,105.6611,267746000
11/20/2007,105.8522,106.9621,104.4484,106.3079,414767500
11/21/2007,105.1614,105.7714,104.125,104.1324,259012400
11/23/2007,105.154,106.0874,104.8821,105.9331,77688400
11/26/2007,106.1536,106.4843,103.3827,103.5958,214232000
11/27/2007,104.1765,105.2716,103.5958,104.7865,293897900
11/28/2007,105.9772,108.3879,105.9404,108.138,258596900
11/29/2007,107.7632,108.5717,107.381,108.1748,199409900
11/30/2007,109.5418,110.1519,108.285,109.2626,222908000
12/3/2007,108.9171,109.1082,108.2556,108.5423,146430400
12/4/2007,107.7926,108.4394,107.5353,107.5721,136533900
12/5/2007,108.726,109.6594,108.6525,109.3728,171130000
12/6/2007,109.2405,111.1368,109.1964,110.9383,154457400
12/7/2007,111.2911,111.3499,110.6517,110.9163,148980100
12/10/2007,111.1882,111.9011,110.8795,111.7762,123914300
12/11/2007,111.8203,112.3715,108.6525,108.7113,250346400
12/12/2007,111.0265,111.5484,108.1895,109.7844,322435600
12/13/2007,109.0127,109.7991,108.263,109.5566,237551300
12/14/2007,108.726,109.586,108.116,108.1674,159152900
12/17/2007,107.7558,107.9469,106.4696,106.624,177269400
12/18/2007,107.381,107.6603,105.8081,107.2193,245569300
12/19/2007,107.2634,107.9616,106.5284,107.2193,198917200
12/20/2007,107.9249,107.9396,106.7048,107.8955,214813800
12/21/2007,108.8811,109.6569,108.6742,109.4426,146084400
12/24/2007,109.9524,110.44,109.7012,110.2553,45601400
12/26/2007,109.8268,110.5878,109.716,110.4918,67093100
12/27/2007,110.1002,110.1076,108.8442,109.1028,122981700
12/28/2007,109.7455,109.7973,108.5339,108.8294,116398100
12/31/2007,108.6816,109.0584,107.9133,108.0241,108126800
1/2/2008,108.2605,108.6004,106.3026,107.0784,204935600
1/3/2008,107.0636,107.4921,106.443,107.0267,125133300
1/4/2008,105.9036,105.9775,104.1083,104.4038,232330900
1/7/2008,104.7732,105.0835,103.5098,104.3152,234991000
1/8/2008,104.9727,105.5786,102.2834,102.6306,326365700
1/9/2008,102.7636,104.0196,101.7367,103.7093,301824900
1/10/2008,103.1995,105.5047,102.9705,104.389,335701200
1/11/2008,104.0122,104.8397,102.6971,103.5468,267076600
1/14/2008,104.293,104.8102,103.7315,104.3817,170365500
1/15/2008,103.2808,104.5368,101.8844,102.0839,239940100
1/16/2008,101.4855,102.7858,100.6875,101.2047,378802600
1/17/2008,101.8179,101.8696,98.2124,98.5819,397892600
1/18/2008,99.5497,99.7566,96.8604,97.5697,348561500
1/22/2008,93.9863,97.843,93.0924,96.5796,435923700
1/23/2008,93.8977,99.1434,93.713,98.8996,511913000
1/24/2008,99.3576,100.0817,98.4932,99.7344,259949300
1/25/2008,100.8574,101.0422,97.9686,98.2937,269603900
1/28/2008,98.4563,100.126,97.5697,99.9191,217934600
1/29/2008,100.5545,100.8131,99.6532,100.4142,168968300
1/30/2008,100.1703,102.3573,99.4463,99.6753,334939200
1/31/2008,98.5597,102.3573,98.4119,101.4928,343680800
2/1/2008,101.914,103.1478,101.6037,103.1257,206843600
2/4/2008,102.8523,102.9188,101.6923,101.8253,124694300
2/5/2008,100.4363,100.6654,98.7592,99.099,286882500
2/6/2008,99.4315,99.9265,97.8283,98.3011,250792900
2/7/2008,97.3776,99.5867,97.3258,98.9513,297368100
2/8/2008,98.3307,99.1655,97.5992,98.3159,221643500
2/11/2008,98.338,99.1729,97.5549,98.8183,188576300
2/12/2008,99.6753,100.7097,98.9882,99.7344,256654400
2/13/2008,100.488,101.2638,99.8453,100.754,181967800
2/14/2008,101.1825,101.2195,99.5867,99.8674,215207200
2/15/2008,99.3724,99.9044,98.9365,99.8453,154110300
2/19/2008,101.0126,101.1382,99.4537,100.126,145190000
2/20/2008,98.9956,100.887,98.8257,100.4215,220085700
2/21/2008,100.9683,101.2269,99.0547,99.5867,201051200
2/22/2008,99.7197,100.3698,98.1607,100.1999,205491000
2/25/2008,100.1408,101.6997,99.5793,101.4633,190107000
2/26/2008,101.0348,102.6602,100.8501,102.2243,212420700
2/27/2008,101.6332,102.8006,101.5224,102.1208,168395800
2/28/2008,101.3968,101.9288,100.887,101.1234,170831100
2/29/2008,100.1851,100.2442,98.1016,98.87,252715200
3/3/2008,98.3676,98.8626,97.7027,98.6336,189483500
3/4/2008,97.6953,98.5597,96.7791,98.2568,282513100
3/5/2008,98.5745,99.5719,97.7765,98.8774,270681400
3/6/2008,98.2494,98.4267,96.454,96.8308,247911700
3/7/2008,95.8777,97.3332,94.9985,95.8334,326434600
3/10/2008,95.9295,95.996,94.2671,94.57,235683600
3/11/2008,96.5796,98.0573,95.2719,97.9686,341440600
3/12/2008,98.0721,98.8331,96.9047,97.0525,229161100
3/13/2008,95.7595,97.9982,95.0133,97.2667,351504200
3/14/2008,98.0942,98.1238,94.4075,95.7595,484687800
3/17/2008,93.5135,95.5009,93.1441,94.7917,405311100
3/18/2008,96.5057,98.774,96.0329,98.7296,334416600
3/19/2008,99.1064,99.4832,96.0772,96.2841,345971600
3/20/2008,96.5517,98.675,95.9651,98.0588,245320700
3/24/2008,98.9719,100.828,98.92,100.0188,208977300
3/25/2008,100.1227,100.635,99.3135,100.1153,192947200
3/26/2008,99.8257,100.2934,98.8235,98.8903,196934300
3/27/2008,99.6327,99.8109,98.2666,98.5785,225153200
3/28/2008,98.7344,99.0091,97.3015,97.6356,180896100
3/31/2008,97.4722,98.5413,97.3238,97.9771,166692100
4/1/2008,99.1947,101.5927,99.1204,101.4219,254547300
4/2/2008,101.7486,102.2089,100.9542,101.4887,210910800
4/3/2008,100.9394,102.0381,100.7538,101.7412,175884800
4/4/2008,101.8006,102.4242,101.0581,101.6298,204446800
4/7/2008,102.3574,102.8771,101.5184,101.6818,154245500
4/8/2008,101.1101,101.6521,100.9319,101.5778,148937300
4/9/2008,101.4219,101.563,100.145,100.8428,195610600
4/10/2008,100.5384,101.4665,100.1524,100.9839,192967800
4/11/2008,99.848,100.3157,98.7492,99.0239,222973300
4/14/2008,98.8829,99.1427,98.4077,98.6898,160522000
4/15/2008,99.1724,99.2541,98.2444,98.92,172389200
4/16/2008,99.8851,101.6447,99.8703,101.6001,189268900
4/17/2008,100.9839,101.8971,100.7166,101.7486,179665700
4/18/2008,103.1518,103.6121,102.6469,102.8102,218530600
4/21/2008,102.6246,103.1815,102.3425,102.8622,118587400
4/22/2008,102.5949,102.684,101.6372,102.4093,162166000
4/23/2008,102.5207,103.033,101.8006,102.246,193309000
4/24/2008,102.5133,103.7457,101.7412,102.6915,229381300
4/25/2008,103.4933,103.8571,102.3871,103.6418,190788100
4/28/2008,103.8496,104.1243,103.4784,103.664,105610200
4/29/2008,103.4859,103.7383,102.9068,103.2557,125514100
4/30/2008,103.4116,104.3768,102.6469,102.6469,208395900
5/1/2008,102.736,104.7702,102.6543,104.7702,187279500
5/2/2008,105.676,105.6983,104.3545,105.0598,181585500
5/5/2008,104.7183,105.134,104.2431,104.5549,118504500
5/6/2008,103.9536,105.572,103.7086,105.4607,179339800
5/7/2008,105.3419,105.4533,103.2928,103.5824,199267300
5/8/2008,103.7457,104.1763,103.1815,103.3151,178321200
5/9/2008,102.8993,103.4859,102.788,103.1221,152588200
5/12/2008,103.3819,104.3545,102.9959,104.2802,147865900
5/13/2008,104.5327,104.5995,103.7383,104.2951,159132200
5/14/2008,104.7331,105.572,104.2802,104.5104,181910800
5/15/2008,104.7108,105.8913,104.5549,105.817,166927000
5/16/2008,106.062,106.0695,105.134,105.9136,204236800
5/19/2008,106.0249,107.1311,105.6463,106.2031,165664400
5/20/2008,105.624,105.676,104.6811,105.3419,178552100
5/21/2008,105.2825,105.5127,103.1963,103.5601,252724800
5/22/2008,103.5155,104.0649,103.1963,103.5749,170820400
5/23/2008,103.2334,103.6863,102.0975,102.1866,181376400
5/27/2008,102.3054,103.1963,102.105,102.9439,168322900
5/28/2008,103.3225,103.9387,102.4539,103.419,181288100
5/29/2008,103.2928,104.6292,103.2557,103.9387,173927200
5/30/2008,104.2877,104.4881,103.8942,104.1986,117362000
6/2/2008,103.8125,103.8348,102.4539,103.1221,181069900
6/3/2008,103.419,103.6566,101.8822,102.5207,271965700
6/4/2008,102.2312,103.3151,102.053,102.4687,246637700
6/5/2008,102.8845,104.5995,102.6915,104.5178,237867100
6/6/2008,103.6046,103.7902,101.1324,101.1843,384276300
6/9/2008,101.6075,102.0827,100.531,101.4293,228263900
6/10/2008,100.724,101.7857,100.4865,100.9245,260234900
6/11/2008,100.9468,101.1621,99.4322,99.4397,283890100
6/12/2008,99.9297,100.8725,99.1279,99.8183,252791800
6/13/2008,100.3528,101.3551,99.796,101.0804,244726900
6/16/2008,100.635,101.6595,100.5681,101.1398,185832500
6/17/2008,101.7634,101.8006,100.5013,100.6498,191707700
6/18/2008,99.9965,100.6127,99.2689,99.6698,265893000
6/19/2008,99.5956,100.4048,99.113,99.796,304204900
6/20/2008,99.1244,99.311,97.9156,98.1842,289275700
6/23/2008,98.5648,98.6693,97.9902,98.0872,165096400
6/24/2008,97.7888,98.826,97.147,97.8932,267300600
6/25/2008,98.2887,99.5423,97.9305,98.3559,287853900
6/26/2008,97.4306,98.0648,95.5726,95.6845,297775000
6/27/2008,95.7218,96.1546,94.7965,95.1621,303423400
6/30/2008,95.4308,96.1919,94.9905,95.4979,258842600
7/1/2008,94.4085,95.8636,93.9682,95.7964,388622000
7/2/2008,96.1023,96.3784,93.9832,94.1548,288064600
7/3/2008,94.8487,94.8487,93.2668,94.2518,239352500
7/7/2008,94.61,95.0204,92.4684,93.2892,372427300
7/8/2008,93.2668,95.0577,92.6773,94.9457,375973700
7/9/2008,95.1398,95.3188,92.8191,93.1176,336729400
7/10/2008,92.8489,93.8638,92.2147,93.4981,436475700
7/11/2008,92.5057,93.9459,91.4013,92.4087,481124600
7/14/2008,93.4683,93.6474,91.3342,91.573,322720800
7/15/2008,90.8865,92.1475,89.5582,90.282,502502500
7/16/2008,90.6253,92.9534,90.3641,92.4982,371642900
7/17/2008,93.3787,94.2145,92.5952,93.4235,375490600
7/18/2008,94.1473,94.3339,93.3862,94.0055,267030100
7/21/2008,94.401,94.6174,93.4161,94.0578,222863000
7/22/2008,93.3862,95.3636,93.1623,95.1248,296904200
7/23/2008,95.4308,96.371,95.1771,95.6397,311698400
7/24/2008,95.7666,95.8188,93.3937,93.6548,248634500
7/25/2008,93.9384,94.3861,93.4011,93.6325,219131000
7/28/2008,93.6548,94.0652,92.0953,92.2595,205201300
7/29/2008,92.5132,94.304,92.2595,94.2294,261505600
7/30/2008,94.8487,95.9606,94.2294,95.9083,354710000
7/31/2008,95.0651,95.9382,94.4906,94.6398,277402100
8/1/2008,94.8562,94.9756,93.6175,94.1399,248690900
8/4/2008,94.0503,94.1249,93.0952,93.2668,188239600
8/5/2008,94.0354,95.9307,93.2519,95.7815,251577600
8/6/2008,95.5278,96.4829,95.1248,96.2068,209555400
8/7/2008,95.483,95.8412,94.4234,94.7741,246312500
8/8/2008,94.4533,96.953,94.304,96.5351,260811700
8/11/2008,96.6098,98.132,96.4307,97.5351,249425800
8/12/2008,97.2142,97.5276,96.0576,96.5202,213200800
8/13/2008,96.1023,96.7441,95.2666,95.9382,256393200
8/14/2008,95.3935,97.2142,95.3263,96.662,239555300
8/15/2008,96.953,97.3783,96.4829,97.1321,181000800
8/18/2008,97.3261,97.3634,95.2592,95.8039,172275100
8/19/2008,95.0801,95.2815,94.416,94.7592,194673700
8/20/2008,95.0577,95.4755,94.2742,95.1995,225498200
8/21/2008,94.5801,95.8412,94.4682,95.3636,180609800
8/22/2008,96.0128,96.7441,95.3636,96.7441,167715300
8/25/2008,96.1098,96.7441,94.5801,94.7816,171936900
8/26/2008,94.7816,95.4159,94.4533,95.0577,159117200
8/27/2008,95.1771,96.1322,94.9905,95.983,171032800
8/28/2008,96.468,97.259,96.3411,97.147,167537100
8/29/2008,96.8038,97.1097,95.8934,96.1023,189195800
9/2/2008,97.0276,97.5351,95.1547,95.5054,252364900
9/3/2008,95.4233,95.886,94.7144,95.4233,251947000
9/4/2008,94.7443,94.9383,92.4982,92.5505,340042500
9/5/2008,91.9983,93.237,91.0357,92.8415,289503400
9/8/2008,95.5427,95.6919,92.8415,94.7592,364075300
9/9/2008,94.8413,95.0353,91.6327,91.9461,377326800
9/10/2008,92.446,93.1997,91.4461,92.3191,298916600
9/11/2008,91.1252,93.8265,90.7372,93.6548,375369400
9/12/2008,92.7445,94.1772,92.4012,94.0876,297851200
9/15/2008,90.7596,93.7593,89.4612,89.6105,483607000
9/16/2008,87.454,91.2745,87.3047,91.1103,581744300
9/17/2008,89.2747,90.9238,86.5585,87.0137,624095600
9/18/2008,88.0882,90.879,84.9169,89.5955,776114700
9/19/2008,95.0691,96.0446,92.5405,93.1332,501087800
9/22/2008,93.3809,93.606,90.3119,91.0248,249966500
9/23/2008,90.6796,91.5575,88.7512,88.9538,327470400
9/24/2008,89.5541,90.0418,88.3835,89.2389,311818400
9/25/2008,89.5916,91.475,88.8713,90.6346,328253000
9/26/2008,89.1639,91.1673,88.9238,90.6796,285917400
9/29/2008,89.3965,89.5466,83.2662,83.5738,459562300
9/30/2008,85.1721,87.6407,82.936,87.0329,328154400
10/1/2008,86.4927,87.5582,85.5022,87.0854,332783000
10/2/2008,86.2525,86.3726,83.3337,83.9265,365337800
10/3/2008,84.6843,86.6277,82.2982,82.7934,461798000
10/6/2008,80.3998,80.7525,75.5151,78.5765,610637500
10/7/2008,80.1672,80.5349,74.7722,75.0574,540012100
10/8/2008,73.174,76.6706,72.6412,73.1665,725414800
10/9/2008,74.7797,75.5001,67.7189,68.0566,534485200
10/10/2008,65.1002,70.4877,62.7141,66.4058,871026300
10/13/2008,70.4352,76.0478,67.4938,76.0478,455584000
10/14/2008,78.5615,79.1843,72.8663,74.9223,546268300
10/15/2008,73.129,73.3841,67.3138,67.5464,484627500
10/16/2008,68.4993,71.1105,64.9352,70.3602,708811200
10/17/2008,69.0245,73.9768,68.7694,69.94,476649000
10/20/2008,71.5457,74.3595,70.6003,74.1419,321294200
10/21/2008,72.7613,74.0144,71.4482,71.9284,356502000
10/22/2008,69.9325,71.9284,65.678,68.0116,516168000
10/23/2008,67.749,69.3697,64.3874,68.7994,634666400
10/24/2008,63.0743,67.4713,63.0293,65.3103,545812600
10/27/2008,64.5075,67.1637,62.8042,62.9917,397288600
10/28/2008,65.5354,70.7128,63.427,70.3527,639939500
10/29/2008,70.3602,72.9114,69.1071,69.8424,531270100
10/30/2008,71.8684,72.4386,69.7074,72.2586,414582100
10/31/2008,71.3431,73.9618,70.8929,72.6562,411394000
11/3/2008,72.6187,73.3015,71.9959,72.8663,205419400
11/4/2008,74.3295,75.6801,72.5662,75.3425,346793400
11/5/2008,74.4346,75.5676,71.2831,72.176,387844100
11/6/2008,70.8779,71.6133,67.5764,68.1767,477721900
11/7/2008,68.7694,70.5328,67.9065,70.4277,380391000
11/10/2008,71.4407,71.6808,68.2217,69.5048,301773000
11/11/2008,68.1016,69.1371,66.5184,67.3588,418498200
11/12/2008,66.2032,66.7435,63.8697,64.3949,454330600
11/13/2008,64.6275,68.8295,61.5961,68.4093,753141900
11/14/2008,67.0887,69.0771,64.9201,64.9952,540352300
11/17/2008,64.8151,66.4509,63.8997,64.1323,415254900
11/18/2008,63.8922,65.4454,62.2114,65.3403,523811800
11/19/2008,64.4624,65.1828,60.7182,61.1534,558327600
11/20/2008,60.1254,61.9112,56.3137,56.6138,814180400
11/21/2008,58.122,60.7032,55.7809,59.6677,718536500
11/24/2008,61.4685,65.2728,60.298,63.8021,523305300
11/25/2008,65.5054,65.663,62.8942,64.2748,454112400
11/26/2008,63.2544,66.9236,63.2093,66.7585,370134200
11/28/2008,66.5034,67.6289,66.3908,67.5989,118308100
12/1/2008,65.663,65.693,61.4235,61.6111,369927100
12/2/2008,62.6316,64.1473,61.5586,63.9822,469508400
12/3/2008,62.5791,65.9031,62.384,65.5204,519863500
12/4/2008,64.575,66.0682,62.8342,64.0047,444173800
12/5/2008,62.7666,66.3458,61.7087,65.9781,471905300
12/8/2008,67.7865,69.3172,66.0907,68.2817,412859300
12/9/2008,67.809,69.1296,66.766,67.1562,370790000
12/10/2008,67.7715,68.5518,66.781,67.6139,396187400
12/11/2008,67.1862,68.2817,65.5579,65.9856,365061000
12/12/2008,64.1923,66.8335,63.9297,66.7735,415060400
12/15/2008,66.796,66.8936,64.7476,65.8431,256694200
12/16/2008,68.942,69.0471,66.1657,68.942,377699500
12/17/2008,68.1616,69.3547,67.5764,68.2742,281819800
12/18/2008,68.5818,68.7844,66.1882,66.9986,374673300
12/19/2008,67.4011,68.5509,66.6371,66.7127,301451300
12/22/2008,67.0078,67.0758,64.6703,65.8579,243759500
12/23/2008,66.2135,66.516,64.9048,65.1771,221625200
12/24/2008,65.3965,65.7142,65.0561,65.5553,62061600
12/26/2008,65.9941,66.0395,65.4343,65.9336,74767700
12/29/2008,65.9941,66.0622,64.7535,65.7445,127795900
12/30/2008,66.1983,67.3633,65.7218,67.3028,168256300
12/31/2008,67.386,68.8157,67.2271,68.2635,193987200
1/2/2009,68.4148,70.6842,67.9685,70.3211,227566300
1/5/2009,70.0714,70.8506,69.5117,70.2379,240349700
1/6/2009,70.8355,71.4482,70.1093,70.7069,328260900
1/7/2009,69.5949,69.7915,68.2332,68.5888,280899200
1/8/2009,68.203,68.9065,67.8323,68.8687,263834400
1/9/2009,68.9594,69.0805,64.5719,67.3935,330953600
1/12/2009,67.2044,67.2574,65.3662,65.7747,277858500
1/13/2009,65.6083,66.4782,65.2074,65.8957,356432300
1/14/2009,64.7081,64.867,62.9077,63.823,435491600
1/15/2009,63.6339,64.4887,61.8184,63.8457,532647300
1/16/2009,64.9502,65.0485,62.8245,64.345,399237200
1/20/2009,63.7171,64.345,60.5551,60.9485,419855200
1/21/2009,61.9848,63.7247,60.8728,63.581,364360700
1/22/2009,62.3479,63.5734,61.4023,62.5976,427940300
1/23/2009,61.1981,63.5356,60.9485,62.8699,386800600
1/26/2009,63.233,64.5719,62.6429,63.3011,317978800
1/27/2009,63.6415,64.4131,63.0136,63.9441,273789700
1/28/2009,65.3587,66.5312,65.109,66.1076,330007000
1/29/2009,65.1393,66.1832,63.8987,63.9592,294392500
1/30/2009,64.2845,64.6022,62.1891,62.6581,383383600
