Date,Volume,dow,month,dom,yest_p_diff,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,CNN,CNN_dif,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_diff
2019-05-23,98733850.0,3.0,5.0,23.0,-0.003615226596593857,2.322,0.0,10.0,97.86,476775.0,4740.0,2.0,213000.0,1683000.0,219750.0,,,-0.42805398,2.1991775,-2.449351,-1.326604,1.3161929,2.0404096,-0.7085607
2019-05-24,55268100.0,4.0,5.0,24.0,-0.00339486519806087,2.324,0.0,5.0,97.61,476493.0,-282.0,2.0,213000.0,1683000.0,219750.0,,,-4.884382,-0.42805398,2.1991775,-2.449351,-1.326604,1.3161929,-6.131785
2019-05-28,70029360.0,1.0,5.0,28.0,-0.01049437839537859,2.268,0.0,10.0,97.95,476493.0,-282.0,2.0,221000.0,1681000.0,218750.0,,,-0.7085607,-4.884382,-0.42805398,2.1991775,-2.449351,-1.326604,-3.9496808
2019-05-29,104972900.0,2.0,5.0,29.0,-0.0022999246139079332,2.262,0.0,10.0,98.14,476493.0,-282.0,2.0,221000.0,1681000.0,218750.0,,,-6.131785,-0.7085607,-4.884382,-0.42805398,2.1991775,-2.449351,-1.841213
2019-05-30,62523780.0,3.0,5.0,30.0,-0.0002867075090762228,2.217,0.0,16.7,98.14,476493.0,-282.0,2.0,221000.0,1681000.0,218750.0,,,-3.9496808,-6.131785,-0.7085607,-4.884382,-0.42805398,2.1991775,-5.713102
2019-05-31,86862780.0,4.0,5.0,31.0,-0.0033785011619329453,2.133,0.0,16.7,97.75,483264.0,6771.0,2.0,221000.0,1681000.0,218750.0,,,-1.841213,-3.9496808,-6.131785,-0.7085607,-4.884382,-0.42805398,-2.1114814
2019-06-03,96427950.0,0.0,6.0,3.0,-0.0026951231993734837,2.075,0.0,20.8,97.14,483264.0,6771.0,1.79,223000.0,1661000.0,218000.0,,,-5.713102,-1.841213,-3.9496808,-6.131785,-0.7085607,-4.884382,3.2309391
2019-06-04,77231890.0,1.0,6.0,4.0,0.01215556263923645,2.121,0.0,15.8,97.07,483264.0,6771.0,1.79,223000.0,1661000.0,218000.0,,,-2.1114814,-5.713102,-1.841213,-3.9496808,-6.131785,-0.7085607,1.027976
2019-06-05,71169720.0,2.0,6.0,5.0,0.0022264630533754826,2.131,0.0,27.5,97.32,483264.0,6771.0,1.79,223000.0,1661000.0,218000.0,,,3.2309391,-2.1114814,-5.713102,-1.841213,-3.9496808,-6.131785,-1.0368054
2019-06-06,69430380.0,3.0,6.0,6.0,0.005301966331899166,2.121,0.0,20.8,97.04,483264.0,6771.0,1.79,223000.0,1661000.0,218000.0,,,1.027976,3.2309391,-2.1114814,-5.713102,-1.841213,-3.9496808,2.0389838
2019-06-07,74272200.0,4.0,6.0,7.0,0.00597948906943202,2.084,0.0,27.5,96.54,485470.0,2206.0,1.79,223000.0,1661000.0,218000.0,,,-1.0368054,1.027976,3.2309391,-2.1114814,-5.713102,-1.841213,0.9954355
2019-06-10,60799050.0,0.0,6.0,10.0,-0.0013842267217114568,2.15,0.0,16.7,96.76,485470.0,2206.0,1.79,226000.0,1625000.0,220750.0,,,2.0389838,-1.0368054,1.027976,3.2309391,-2.1114814,-5.713102,0.35763016
2019-06-11,58641330.0,1.0,6.0,11.0,-0.0072343372739851475,2.145,0.0,17.5,96.69,485470.0,2206.0,1.79,226000.0,1625000.0,220750.0,,,0.9954355,2.0389838,-1.0368054,1.027976,3.2309391,-2.1114814,0.735685
2019-06-12,47096310.0,2.0,6.0,12.0,-0.0008668816299177706,2.122,0.0,24.2,97.0,485470.0,2206.0,1.79,226000.0,1625000.0,220750.0,,,0.35763016,0.9954355,2.0389838,-1.0368054,1.027976,3.2309391,1.0294591
2019-06-13,48945160.0,3.0,6.0,13.0,0.0006215898902155459,2.093,0.0,30.8,97.01,485470.0,2206.0,1.79,226000.0,1625000.0,220750.0,,,0.735685,0.35763016,0.9954355,2.0389838,-1.0368054,1.027976,0.31049895
2019-06-14,52324720.0,4.0,6.0,14.0,0.0,2.084,0.0,23.3,97.57,482364.0,-3106.0,1.79,226000.0,1625000.0,220750.0,,,1.0294591,0.735685,0.35763016,0.9954355,2.0389838,-1.0368054,-0.97140014
2019-06-17,39205710.0,0.0,6.0,17.0,-0.0005183675093576312,2.091,0.0,20.8,97.56,482364.0,-3106.0,1.79,218000.0,1632000.0,222000.0,,,0.31049895,1.0294591,0.735685,0.35763016,0.9954355,2.0389838,3.6717525
2019-06-18,85434820.0,1.0,6.0,18.0,0.003454172285273671,2.058,0.0,20.8,97.64,482364.0,-3106.0,1.79,218000.0,1632000.0,222000.0,,,-0.97140014,0.31049895,1.0294591,0.735685,0.35763016,0.9954355,1.1014676
2019-06-19,78674380.0,2.0,6.0,19.0,0.0017402579542249441,2.029,0.0,100.0,97.12,482364.0,-3106.0,1.79,218000.0,1632000.0,222000.0,,,3.6717525,-0.97140014,0.31049895,1.0294591,0.735685,0.35763016,3.5882056
2019-06-20,116570000.0,3.0,6.0,20.0,-0.0006083958433009684,2.023,0.0,100.0,96.63,482364.0,-3106.0,1.79,218000.0,1632000.0,222000.0,,,1.1014676,3.6717525,-0.97140014,0.31049895,1.0294591,0.735685,-0.31540966
2019-06-21,83309470.0,4.0,6.0,21.0,-0.0004421768826432526,2.059,0.0,100.0,96.22,469576.0,-12788.0,1.79,218000.0,1632000.0,222000.0,,,3.5882056,1.1014676,3.6717525,-0.97140014,0.31049895,1.0294591,-1.2524437
2019-06-24,47582730.0,0.0,6.0,24.0,-0.002009263029322028,2.018,0.0,100.0,95.98,469576.0,-12788.0,1.79,226000.0,1603000.0,223250.0,,,-0.31540966,3.5882056,1.1014676,3.6717525,-0.97140014,0.31049895,-3.45659
2019-06-25,82028660.0,1.0,6.0,25.0,-0.010111432522535324,1.988,0.0,100.0,96.14,469576.0,-12788.0,1.79,226000.0,1603000.0,223250.0,,,-1.2524437,-0.31540966,3.5882056,1.1014676,3.6717525,-0.97140014,-3.0980637
2019-06-26,51584900.0,2.0,6.0,26.0,-0.004406651481986046,2.05,0.0,100.0,96.21,469576.0,-12788.0,1.79,226000.0,1603000.0,223250.0,,,-3.45659,-1.2524437,-0.31540966,3.5882056,1.1014676,3.6717525,-0.18072987
2019-06-27,40355240.0,3.0,6.0,27.0,0.0006518010050058365,2.014,0.0,100.0,96.19,469576.0,-12788.0,1.79,226000.0,1603000.0,223250.0,,,-3.0980637,-3.45659,-1.2524437,-0.31540966,3.5882056,1.1014676,-0.18641281
2019-06-28,59350930.0,4.0,6.0,28.0,0.0014334471197798848,2.007,0.0,100.0,96.13,468491.0,-1085.0,1.79,226000.0,1603000.0,223250.0,,,-0.18072987,-3.0980637,-3.45659,-1.2524437,-0.31540966,3.5882056,1.162079
2019-07-01,79107470.0,0.0,7.0,1.0,-0.0034499086905270815,2.033,0.0,100.0,96.84,468491.0,-1085.0,1.65,223000.0,1634000.0,223250.0,,,-0.18641281,-0.18072987,-3.0980637,-3.45659,-1.2524437,-0.31540966,0.10362881
2019-07-02,61504540.0,1.0,7.0,2.0,0.0027662517968565226,1.976,0.0,100.0,96.73,468491.0,-1085.0,1.65,223000.0,1634000.0,223250.0,,,1.162079,-0.18641281,-0.18072987,-3.0980637,-3.45659,-1.2524437,0.16185074
2019-07-03,40898900.0,2.0,7.0,3.0,0.005421686917543411,1.953,0.0,100.0,96.77,468491.0,-1085.0,1.65,223000.0,1634000.0,223250.0,,,0.10362881,1.162079,-0.18641281,-0.18072987,-3.0980637,-3.45659,-1.7444515
2019-07-05,51677330.0,4.0,7.0,5.0,0.0034175433684140444,2.039,0.0,100.0,97.29,458992.0,-9499.0,1.65,223000.0,1634000.0,223250.0,,,0.16185074,0.10362881,1.162079,-0.18641281,-0.18072987,-3.0980637,-4.553864
2019-07-08,45841770.0,0.0,7.0,8.0,-0.0006401186110451818,2.048,0.0,100.0,97.38,458992.0,-9499.0,1.65,213000.0,1594000.0,220000.0,,,-1.7444515,0.16185074,0.10362881,1.162079,-0.18641281,-0.18072987,-0.7823568
2019-07-09,41101280.0,1.0,7.0,9.0,0.005552003625780344,2.072,0.0,100.0,97.49,458992.0,-9499.0,1.65,213000.0,1594000.0,220000.0,,,-4.553864,-1.7444515,0.16185074,0.10362881,1.162079,-0.18641281,0.12271343
2019-07-10,58595560.0,2.0,7.0,10.0,0.000803723931312561,2.061,0.0,100.1,97.1,458992.0,-9499.0,1.65,213000.0,1594000.0,220000.0,,,-0.7823568,-4.553864,-1.7444515,0.16185074,0.10362881,1.162079,0.20182854
2019-07-11,50889480.0,3.0,7.0,11.0,-3.34101750922855e-05,2.143,0.0,100.0,97.05,458992.0,-9499.0,1.65,213000.0,1594000.0,220000.0,,,0.12271343,-0.7823568,-4.553864,-1.7444515,0.16185074,0.10362881,1.7050194
2019-07-12,40354410.0,4.0,7.0,12.0,0.0026609012857079506,2.124,0.0,100.0,96.81,455876.0,-3116.0,1.65,213000.0,1594000.0,220000.0,,,0.20182854,0.12271343,-0.7823568,-4.553864,-1.7444515,0.16185074,-0.63964367
2019-07-15,33910260.0,0.0,7.0,15.0,-0.0012635078746825457,2.09,0.0,100.0,96.93,455876.0,-3116.0,1.65,210000.0,1578000.0,218000.0,,,1.7050194,0.20182854,0.12271343,-0.7823568,-4.553864,-1.7444515,-1.226573
2019-07-16,40567960.0,1.0,7.0,16.0,-0.003136365208774805,2.106,0.0,100.0,97.39,455876.0,-3116.0,1.65,210000.0,1578000.0,218000.0,,,-0.63964367,1.7050194,0.20182854,0.12271343,-0.7823568,-4.553864,-3.999047
2019-07-17,44102440.0,2.0,7.0,17.0,-0.006750856526196003,2.043,0.0,100.0,97.22,455876.0,-3116.0,1.65,210000.0,1578000.0,218000.0,,,-1.226573,-0.63964367,1.7050194,0.20182854,0.12271343,-0.7823568,0.6288319
2019-07-18,51701690.0,3.0,7.0,18.0,0.005488070193678141,2.026,0.0,100.0,96.79,455876.0,-3116.0,1.65,210000.0,1578000.0,218000.0,,,-3.999047,-1.226573,-0.63964367,1.7050194,0.20182854,0.12271343,-2.4201803
2019-07-19,71081240.0,4.0,7.0,19.0,-0.009657771326601505,2.057,0.0,100.0,97.15,445041.0,-10835.0,1.65,210000.0,1578000.0,218000.0,,,0.6288319,-3.999047,-1.226573,-0.63964367,1.7050194,0.20182854,-0.13206825
2019-07-22,43687400.0,0.0,7.0,22.0,0.000973481044638902,2.05,0.0,100.0,97.26,445041.0,-10835.0,1.65,198000.0,1560000.0,211000.0,,,-2.4201803,0.6288319,-3.999047,-1.226573,-0.63964367,1.7050194,1.8893397
2019-07-23,44657970.0,1.0,7.0,23.0,0.002966369967907667,2.078,0.0,100.0,97.7,445041.0,-10835.0,1.65,198000.0,1560000.0,211000.0,,,-0.13206825,-2.4201803,0.6288319,-3.999047,-1.226573,-0.63964367,-0.34319454
2019-07-24,47213230.0,2.0,7.0,24.0,0.007464171852916479,2.05,0.0,100.1,97.73,445041.0,-10835.0,1.65,198000.0,1560000.0,211000.0,,,1.8893397,-0.13206825,-2.4201803,0.6288319,-3.999047,-1.226573,-2.7710629
2019-07-25,55394090.0,3.0,7.0,25.0,-0.0031333332881331444,2.083,0.0,100.0,97.82,445041.0,-10835.0,1.65,198000.0,1560000.0,211000.0,,,-0.34319454,1.8893397,-0.13206825,-2.4201803,0.6288319,-3.999047,-1.4286215
2019-07-26,45084080.0,4.0,7.0,26.0,0.004138935822993517,2.074,0.0,100.0,98.01,436545.0,-8496.0,1.65,198000.0,1560000.0,211000.0,,,-2.7710629,-0.34319454,1.8893397,-0.13206825,-2.4201803,0.6288319,-2.4132738
2019-07-29,38126460.0,0.0,7.0,29.0,-0.0013932196889072657,2.063,0.0,100.0,98.04,436545.0,-8496.0,1.65,200000.0,1573000.0,205250.0,,,-1.4286215,-2.7710629,-0.34319454,1.8893397,-0.13206825,-2.4201803,-3.159836
2019-07-30,45849050.0,1.0,7.0,30.0,0.002693535527214408,2.06,0.0,100.0,98.05,436545.0,-8496.0,1.65,200000.0,1573000.0,205250.0,,,-2.4132738,-1.4286215,-2.7710629,-0.34319454,1.8893397,-0.13206825,-5.2753663
2019-07-31,104245200.0,2.0,7.0,31.0,-0.011969203129410744,2.007,0.0,56.5,98.52,436545.0,-8496.0,1.65,200000.0,1573000.0,205250.0,,,-3.159836,-2.4132738,-1.4286215,-2.7710629,-0.34319454,1.8893397,-4.139902
2019-08-01,142646600.0,3.0,8.0,1.0,-0.009361009113490582,1.902,0.0,86.5,98.37,436545.0,-8496.0,1.81,200000.0,1573000.0,205250.0,,,-5.2753663,-3.159836,-2.4132738,-1.4286215,-2.7710629,-0.34319454,-5.3399363
2019-08-02,116749700.0,4.0,8.0,2.0,-0.00420340383425355,1.843,0.0,100.0,98.07,438930.0,2385.0,1.81,200000.0,1573000.0,205250.0,,,-4.139902,-5.2753663,-3.159836,-2.4132738,-1.4286215,-2.7710629,-10.969814
2019-08-05,178745400.0,0.0,8.0,5.0,-0.015044746920466423,1.718,0.0,100.0,97.52,438930.0,2385.0,1.81,205000.0,1586000.0,203250.0,,,-5.3399363,-4.139902,-5.2753663,-3.159836,-2.4132738,-1.4286215,-0.43918532
2019-08-06,120711700.0,1.0,8.0,6.0,0.006567060481756926,1.716,0.0,100.0,97.63,438930.0,2385.0,1.81,205000.0,1586000.0,203250.0,,,-10.969814,-5.3399363,-4.139902,-5.2753663,-3.159836,-2.4132738,-1.5622733
2019-08-07,140572300.0,2.0,8.0,7.0,0.01239712443202734,1.721,0.0,100.0,97.54,438930.0,2385.0,1.81,205000.0,1586000.0,203250.0,,,-0.43918532,-10.969814,-5.3399363,-4.139902,-5.2753663,-3.159836,3.750352
2019-08-08,87713900.0,3.0,8.0,8.0,0.013623050414025784,1.719,0.0,100.0,97.62,438930.0,2385.0,1.81,205000.0,1586000.0,203250.0,,,-1.5622733,-0.43918532,-10.969814,-5.3399363,-4.139902,-5.2753663,-2.5760279
2019-08-09,93729960.0,4.0,8.0,9.0,-0.003291955217719078,1.745,0.0,100.0,97.49,440510.0,1580.0,1.81,205000.0,1586000.0,203250.0,,,3.750352,-1.5622733,-0.43918532,-10.969814,-5.3399363,-4.139902,-3.0513275
2019-08-12,65527630.0,0.0,8.0,12.0,-0.006560905370861292,1.64,0.0,100.0,97.38,440510.0,1580.0,1.81,208000.0,1554000.0,202750.0,,,-2.5760279,3.750352,-1.5622733,-0.43918532,-10.969814,-5.3399363,3.3385332
2019-08-13,94792970.0,1.0,8.0,13.0,0.01644163392484188,1.702,0.0,100.0,97.81,440510.0,1580.0,1.81,208000.0,1554000.0,202750.0,,,-3.0513275,-2.5760279,3.750352,-1.5622733,-0.43918532,-10.969814,-8.599417
2019-08-14,135622100.0,2.0,8.0,14.0,-0.014688270166516304,1.583,0.0,100.0,97.99,440510.0,1580.0,1.81,208000.0,1554000.0,202750.0,,,3.3385332,-3.0513275,-2.5760279,3.750352,-1.5622733,-0.43918532,-1.8424402
2019-08-15,101929800.0,3.0,8.0,15.0,-0.0008080098195932806,1.502,0.0,100.0,98.14,440510.0,1580.0,1.81,208000.0,1554000.0,202750.0,,,-8.599417,3.3385332,-3.0513275,-2.5760279,3.750352,-1.5622733,3.6440473
2019-08-16,85825290.0,4.0,8.0,16.0,0.008204950951039791,1.562,0.0,100.0,98.14,437778.0,-2732.0,1.81,208000.0,1554000.0,202750.0,,,-1.8424402,-8.599417,3.3385332,-3.0513275,-2.5760279,3.750352,2.34964
2019-08-19,53640150.0,0.0,8.0,19.0,0.0004789108061231673,1.608,0.0,100.0,98.35,437778.0,-2732.0,1.81,204000.0,1557000.0,204250.0,,,3.6440473,-1.8424402,-8.599417,3.3385332,-3.0513275,-2.5760279,-3.001858
2019-08-20,51652750.0,1.0,8.0,20.0,-0.005791306030005217,1.552,0.0,100.0,98.19,437778.0,-2732.0,1.81,204000.0,1557000.0,204250.0,,,2.34964,3.6440473,-1.8424402,-8.599417,3.3385332,-3.0513275,1.5412638
2019-08-21,49723430.0,2.0,8.0,21.0,-0.00010258163820253685,1.591,0.0,100.0,98.3,437778.0,-2732.0,1.81,204000.0,1557000.0,204250.0,,,-3.001858,2.34964,3.6440473,-1.8424402,-8.599417,3.3385332,-2.6136014
2019-08-22,51739290.0,3.0,8.0,22.0,-0.002975783310830593,1.613,0.0,88.8,98.17,437778.0,-2732.0,1.81,204000.0,1557000.0,204250.0,,,1.5412638,-3.001858,2.34964,3.6440473,-1.8424402,-8.599417,-10.08135
2019-08-23,149318200.0,4.0,8.0,23.0,-0.021309461444616318,1.533,0.0,100.0,97.64,427751.0,-10027.0,1.81,204000.0,1557000.0,204250.0,,,-2.6136014,1.5412638,-3.001858,2.34964,3.6440473,-1.8424402,-3.5996742
2019-08-26,72620600.0,0.0,8.0,26.0,0.0025347222108393908,1.538,0.0,100.0,98.08,427751.0,-10027.0,1.81,210000.0,1538000.0,206750.0,,,-10.08135,-2.6136014,1.5412638,-3.001858,2.34964,3.6440473,-6.1562853
2019-08-27,68263000.0,1.0,8.0,27.0,-0.009307351894676685,1.474,0.0,100.0,98.0,427751.0,-10027.0,1.81,210000.0,1538000.0,206750.0,,,-3.5996742,-10.08135,-2.6136014,1.5412638,-3.001858,2.34964,-4.0975747
2019-08-28,59852320.0,2.0,8.0,28.0,0.00951919425278902,1.468,0.0,99.9,98.21,427751.0,-10027.0,1.81,210000.0,1538000.0,206750.0,,,-6.1562853,-3.5996742,-10.08135,-2.6136014,1.5412638,-3.001858,-2.1815758
2019-08-29,57998910.0,3.0,8.0,29.0,0.0029393669683486223,1.496,0.0,95.8,98.51,427751.0,-10027.0,1.81,210000.0,1538000.0,206750.0,,,-4.0975747,-6.1562853,-3.5996742,-10.08135,-2.6136014,1.5412638,-5.429062
2019-08-30,62961780.0,4.0,8.0,30.0,-0.006052316632121801,1.499,0.0,96.9,98.92,422980.0,-4771.0,1.81,210000.0,1538000.0,206750.0,,,-2.1815758,-4.0975747,-6.1562853,-3.5996742,-10.08135,-2.6136014,-9.457354
2019-09-03,69231880.0,1.0,9.0,3.0,0.000584714871365577,1.462,0.0,100.0,99.0,422980.0,-4771.0,1.75,207000.0,1508000.0,207250.0,,,-5.429062,-2.1815758,-4.0975747,-6.1562853,-3.5996742,-10.08135,-4.021184
2019-09-04,47003960.0,2.0,9.0,4.0,0.003060807939618826,1.471,0.0,100.0,98.45,422980.0,-4771.0,1.75,207000.0,1508000.0,207250.0,,,-9.457354,-5.429062,-2.1815758,-4.0975747,-6.1562853,-3.5996742,-4.7545676
2019-09-05,83356780.0,3.0,9.0,5.0,0.003458464751020074,1.565,0.0,94.6154,98.41,422980.0,-4771.0,1.75,207000.0,1508000.0,207250.0,,,-4.021184,-9.457354,-5.429062,-2.1815758,-4.0975747,-6.1562853,-6.0106583
2019-09-06,49584290.0,4.0,9.0,6.0,-0.00040261700632981956,1.56,0.0,90.0,98.39,416068.0,-6912.0,1.75,207000.0,1508000.0,207250.0,,,-4.7545676,-4.021184,-9.457354,-5.429062,-2.1815758,-4.0975747,-5.280509
2019-09-09,51260290.0,0.0,9.0,9.0,-0.003152246819809079,1.647,0.0,94.6154,98.28,416068.0,-6912.0,1.75,197000.0,1508000.0,204500.0,,,-6.0106583,-4.7545676,-4.021184,-9.457354,-5.429062,-2.1815758,-4.420394
2019-09-10,57947100.0,1.0,9.0,10.0,0.002582765882834792,1.744,0.0,92.3077,98.33,416068.0,-6912.0,1.75,197000.0,1508000.0,204500.0,,,-5.280509,-6.0106583,-4.7545676,-4.021184,-9.457354,-5.429062,-0.9312353
2019-09-11,68821070.0,2.0,9.0,11.0,0.005928392987698317,1.746,0.0,87.6923,98.64,416068.0,-6912.0,1.75,197000.0,1508000.0,204500.0,,,-4.420394,-5.280509,-6.0106583,-4.7545676,-4.021184,-9.457354,-2.6658096
2019-09-12,72908750.0,3.0,9.0,12.0,0.00013276244862936437,1.778,0.0,87.6923,98.31,416068.0,-6912.0,1.75,197000.0,1508000.0,204500.0,,,-0.9312353,-4.420394,-5.280509,-6.0106583,-4.7545676,-4.021184,-2.6625082
2019-09-13,62104840.0,4.0,9.0,13.0,-0.0022916735615581274,1.901,0.0,78.4615,98.26,417126.0,1058.0,1.75,197000.0,1508000.0,204500.0,,,-2.6658096,-0.9312353,-4.420394,-5.280509,-6.0106583,-4.7545676,-3.314493
2019-09-16,58191180.0,0.0,9.0,16.0,0.0010660981060937047,1.843,0.0,62.3077,98.61,417126.0,1058.0,1.75,206000.0,1479000.0,205000.0,,,-2.6625082,-2.6658096,-0.9312353,-4.420394,-5.280509,-6.0106583,0.59707636
2019-09-17,42904430.0,1.0,9.0,17.0,0.0032566795125603676,1.81,0.0,48.4615,98.26,417126.0,1058.0,1.75,206000.0,1479000.0,205000.0,,,-3.314493,-2.6625082,-2.6658096,-0.9312353,-4.420394,-5.280509,0.21083698
2019-09-18,74192090.0,2.0,9.0,18.0,0.002025905065238476,1.8,0.0,43.8,98.56,417126.0,1058.0,1.75,206000.0,1479000.0,205000.0,,,0.59707636,-3.314493,-2.6625082,-2.6658096,-0.9312353,-4.420394,0.930132
2019-09-19,78099220.0,3.0,9.0,19.0,-0.001494619413278997,1.787,0.0,48.1,98.27,417126.0,1058.0,1.75,206000.0,1479000.0,205000.0,,,0.21083698,0.59707636,-3.314493,-2.6625082,-2.6658096,-0.9312353,-0.8367307
2019-09-20,97455980.0,4.0,9.0,20.0,-0.006973313633352518,1.722,0.0,43.8,98.51,419538.0,2412.0,1.75,206000.0,1479000.0,205000.0,,,0.930132,0.21083698,0.59707636,-3.314493,-2.6625082,-2.6658096,0.60412306
2019-09-23,47541320.0,0.0,9.0,23.0,0.0022132054436951876,1.723,0.0,55.6,98.6,419538.0,2412.0,1.75,203000.0,1497000.0,203250.0,,,-0.8367307,0.930132,0.21083698,0.59707636,-3.314493,-2.6625082,-1.0412492
2019-09-24,97367570.0,1.0,9.0,24.0,-0.011964714154601097,1.652,0.0,59.9,98.34,419538.0,2412.0,1.75,203000.0,1497000.0,203250.0,,,0.60412306,-0.8367307,0.930132,0.21083698,0.59707636,-3.314493,1.0315257
2019-09-25,73434080.0,2.0,9.0,25.0,0.005577581934630871,1.737,0.0,53.4,99.04,419538.0,2412.0,1.75,203000.0,1497000.0,203250.0,,,-1.0412492,0.60412306,-0.8367307,0.930132,0.21083698,0.59707636,0.5289812
2019-09-26,58722360.0,3.0,9.0,26.0,-0.0021212121937423944,1.697,0.0,48.1,99.13,419538.0,2412.0,1.75,203000.0,1497000.0,203250.0,,,1.0315257,-1.0412492,0.60412306,-0.8367307,0.930132,0.21083698,-1.1276137
2019-09-27,84781110.0,4.0,9.0,27.0,-0.00822613388299942,1.687,0.0,44.9,99.11,422642.0,3104.0,1.75,203000.0,1497000.0,203250.0,,,0.5289812,1.0315257,-1.0412492,0.60412306,-0.8367307,0.930132,1.4401746
2019-09-30,52562760.0,0.0,9.0,30.0,0.0026956903748214245,1.668,0.0,41.2,99.38,422642.0,3104.0,1.75,209000.0,1537000.0,203750.0,,,-1.1276137,0.5289812,1.0315257,-1.0412492,0.60412306,-0.8367307,-2.8699768
2019-10-01,89900420.0,1.0,10.0,1.0,-0.015345792286098003,1.635,0.0,62.5,99.13,422642.0,3104.0,1.71,209000.0,1537000.0,203750.0,,,1.4401746,-1.1276137,0.5289812,1.0315257,-1.0412492,0.60412306,-6.6739793
2019-10-02,124524000.0,2.0,10.0,2.0,-0.011941956356167793,1.601,0.0,75.4,99.02,422642.0,3104.0,1.71,209000.0,1537000.0,203750.0,,,-2.8699768,1.4401746,-1.1276137,0.5289812,1.0315257,-1.0412492,0.75637144
2019-10-03,85906800.0,3.0,10.0,3.0,0.008986984379589558,1.534,0.0,88.2,98.86,422642.0,3104.0,1.71,209000.0,1537000.0,203750.0,,,-6.6739793,-2.8699768,1.4401746,-1.1276137,0.5289812,1.0315257,0.74566996
2019-10-04,66700680.0,4.0,10.0,4.0,0.01090538501739502,1.529,0.0,76.4,98.81,425569.0,2927.0,1.71,209000.0,1537000.0,203750.0,,,0.75637144,-6.6739793,-2.8699768,1.4401746,-1.1276137,0.5289812,-2.8536253
2019-10-07,60656560.0,0.0,10.0,7.0,-0.0013306946493685246,1.565,0.0,71.1,98.97,425569.0,2927.0,1.71,209000.0,1558000.0,206750.0,,,0.74566996,0.75637144,-6.6739793,-2.8699768,1.4401746,-1.1276137,-6.839851
2019-10-08,101575500.0,1.0,10.0,8.0,-0.008699269033968449,1.532,0.0,83.9,99.13,425569.0,2927.0,1.71,209000.0,1558000.0,206750.0,,,-2.8536253,0.74566996,0.75637144,-6.6739793,-2.8699768,1.4401746,0.520061
2019-10-09,65707330.0,2.0,10.0,9.0,0.0017852851888164878,1.587,0.0,85.0,99.12,425569.0,2927.0,1.71,209000.0,1558000.0,206750.0,,,-6.839851,-2.8536253,0.74566996,0.75637144,-6.6739793,-2.8699768,0.8523171
2019-10-10,57255970.0,3.0,10.0,10.0,0.007024962455034256,1.67,0.0,80.7,98.7,425569.0,2927.0,1.71,209000.0,1558000.0,206750.0,,,0.520061,-6.839851,-2.8536253,0.74566996,0.75637144,-6.6739793,0.58857656
2019-10-11,101228600.0,4.0,10.0,11.0,3.375185769982636e-05,1.734,0.0,75.4,98.3,434850.0,9281.0,1.71,209000.0,1558000.0,206750.0,,,0.8523171,0.520061,-6.839851,-2.8536253,0.74566996,0.75637144,-1.7134845
2019-10-14,40546670.0,0.0,10.0,14.0,6.757898518117145e-05,1.715,0.0,74.3,98.45,434850.0,9281.0,1.71,210000.0,1589000.0,207750.0,,,0.58857656,0.8523171,0.520061,-6.839851,-2.8536253,0.74566996,-0.18535149
2019-10-15,47832360.0,1.0,10.0,15.0,0.005955567583441734,1.771,0.0,75.4,98.29,434850.0,9281.0,1.71,210000.0,1589000.0,207750.0,,,-1.7134845,0.58857656,0.8523171,0.520061,-6.839851,-2.8536253,-1.4193808
2019-10-16,50563600.0,2.0,10.0,16.0,0.00010053619189420715,1.745,0.0,87.1,98.0,434850.0,9281.0,1.71,210000.0,1589000.0,207750.0,,,-0.18535149,-1.7134845,0.58857656,0.8523171,0.520061,-6.839851,-0.45217392
2019-10-17,46784890.0,3.0,10.0,17.0,-0.0013365410268306732,1.75,0.0,85.0,97.61,434850.0,9281.0,1.71,210000.0,1589000.0,207750.0,,,-1.4193808,-0.18535149,-1.7134845,0.58857656,0.8523171,0.520061,-1.9313004
2019-10-18,64338030.0,4.0,10.0,18.0,-0.002416350645944476,1.754,0.0,91.4,97.28,433151.0,-1699.0,1.71,210000.0,1589000.0,207750.0,,,-0.45217392,-1.4193808,-0.18535149,-1.7134845,0.58857656,0.8523171,2.1228402
2019-10-21,39460900.0,0.0,10.0,21.0,0.0019000633619725704,1.803,0.0,90.9,97.33,433151.0,-1699.0,1.71,211000.0,1630000.0,209750.0,,,-1.9313004,-0.45217392,-1.4193808,-0.18535149,-1.7134845,0.58857656,-2.1519978
2019-10-22,49126040.0,1.0,10.0,22.0,-0.005250660702586174,1.768,0.0,94.6,97.53,433151.0,-1699.0,1.71,211000.0,1630000.0,209750.0,,,2.1228402,-1.9313004,-0.45217392,-1.4193808,-0.18535149,-1.7134845,0.066610225
2019-10-23,34991830.0,2.0,10.0,23.0,0.0038348673842847347,1.768,0.0,94.6,97.49,433151.0,-1699.0,1.71,211000.0,1630000.0,209750.0,,,-2.1519978,2.1228402,-1.9313004,-0.45217392,-1.4193808,-0.18535149,-2.0067854
2019-10-24,35857460.0,3.0,10.0,24.0,-0.0017977827228605747,1.771,0.0,93.5,97.63,433151.0,-1699.0,1.71,211000.0,1630000.0,209750.0,,,0.066610225,-2.1519978,2.1228402,-1.9313004,-0.45217392,-1.4193808,0.43046913
